benchmark,cluster,ddrfreq,cpufreq,cpu_cycles,inst_retired,l1i_cache_refill,l1d_cache_refill,l2d_cache_refill,l3d_cache_refill,ll_cache_miss_rd,time_run,time_enabled
random_copy_26_13,1,1968000000,816000,3847990000.0,4340700000.0,54,155559000.0,185943000.0,693.0,693.0,4978540000.0,4978540000.0
random_copy_26_13,1,1968000000,1008000,4790730000.0,6342540000.0,52,227320000.0,270768000.0,700.0,699.0,4978800000.0,4978800000.0
random_copy_26_13,1,1968000000,1200000,5726220000.0,6319430000.0,59,226439000.0,272162000.0,9182.0,9182.0,4986750000.0,4986750000.0
random_copy_26_13,1,1968000000,1416000,6935460000.0,5783880000.0,59,207399000.0,248352000.0,5253.0,5253.0,4987890000.0,4987890000.0
random_copy_26_13,1,1968000000,1608000,8024530000.0,7392070000.0,55,264993000.0,317287000.0,444.0,439.0,4987460000.0,4987460000.0
random_copy_26_13,1,1968000000,1800000,9072790000.0,11314800000.0,56,405492000.0,482433000.0,28637.0,28637.0,4988660000.0,4988660000.0
random_copy_26_13,1,1968000000,2016000,9951200000.0,9929050000.0,62,355871000.0,423612000.0,1233.0,1233.0,4980450000.0,4980450000.0
random_copy_26_13,1,1968000000,2208000,11045700000.0,12507500000.0,52,448245000.0,535909000.0,1092.0,1092.0,4980400000.0,4980400000.0
random_copy_26_13,1,1968000000,2352000,11534200000.0,9089100000.0,65,325908000.0,387479000.0,1437.0,1437.0,4987230000.0,4987230000.0
random_copy_26_13,1,2400000000,408000,1961980000.0,2565590000.0,54,91935600.0,109311000.0,1197.0,1197.0,4981490000.0,4981490000.0
random_copy_26_13,1,2400000000,600000,2949770000.0,3364110000.0,51,120569000.0,143226000.0,1561.0,1561.0,4986300000.0,4986300000.0
random_copy_26_13,1,2400000000,816000,3847430000.0,4831210000.0,53,173107000.0,206086000.0,1233.0,1233.0,4978110000.0,4978110000.0
random_copy_26_13,1,2400000000,1008000,4791710000.0,4696240000.0,62,168347000.0,200340000.0,826.0,826.0,4979160000.0,4979160000.0
random_copy_26_13,1,2400000000,1200000,5726050000.0,4927380000.0,63,176634000.0,211748000.0,1547.0,1547.0,4986110000.0,4986110000.0
random_copy_26_13,1,2400000000,1416000,6940120000.0,6805000000.0,57,243945000.0,291979000.0,1195.0,1195.0,4990960000.0,4990960000.0
random_copy_26_13,1,2400000000,1608000,8026970000.0,9373760000.0,48,335853000.0,400917000.0,1145.0,1145.0,4989870000.0,4989870000.0
random_copy_26_13,1,2400000000,1800000,9071200000.0,10326200000.0,124,370065000.0,442035000.0,4061.0,4061.0,4987930000.0,4987930000.0
random_copy_26_13,1,2400000000,2016000,9965430000.0,9181610000.0,66,329137000.0,393986000.0,3865.0,3865.0,4987200000.0,4987200000.0
random_copy_26_13,1,2400000000,2208000,11060400000.0,10564900000.0,61,378785000.0,448654000.0,1188.0,1188.0,4986120000.0,4986120000.0
random_copy_26_13,1,2400000000,2352000,11533300000.0,10515000000.0,54,376957000.0,449619000.0,6247.0,6247.0,4988130000.0,4988130000.0
random_copy_19_5,0,534000000,408000,1940170000.0,1475270000.0,432,43485700.0,68087500.0,2369530.0,2369530.0,4968220000.0,4968220000.0
random_copy_19_5,0,534000000,600000,2924650000.0,2197530000.0,445,64563500.0,101491000.0,2844200.0,2844200.0,4979350000.0,4979350000.0
random_copy_19_5,0,534000000,816000,3929050000.0,2956710000.0,593,87087100.0,136465000.0,2663520.0,2663520.0,4989120000.0,4989120000.0
random_copy_19_5,0,534000000,1008000,4894070000.0,3666270000.0,555,108066000.0,169200000.0,2619990.0,2619990.0,4987620000.0,4987620000.0
random_copy_19_5,0,534000000,1200000,6031870000.0,4437900000.0,557,130551000.0,204647000.0,3399070.0,3399070.0,4999760000.0,4999760000.0
random_copy_19_5,0,534000000,1416000,6935460000.0,5188510000.0,523,152185000.0,239449000.0,2757720.0,2757720.0,4984210000.0,4984210000.0
random_copy_19_5,0,534000000,1608000,7973700000.0,5937850000.0,710,174841000.0,273840000.0,2726170.0,2726170.0,4984350000.0,4984350000.0
random_copy_19_5,0,534000000,1800000,8980560000.0,6596670000.0,556,193884000.0,303596000.0,3465590.0,3465590.0,5000070000.0,5000070000.0
random_copy_19_5,0,1320000000,408000,1945940000.0,1555570000.0,578,45306100.0,71900100.0,1067790.0,1067790.0,4973620000.0,4973620000.0
random_copy_19_5,0,1320000000,600000,2935770000.0,2331860000.0,470,68031900.0,107511000.0,348992.0,348992.0,4986360000.0,4986360000.0
random_copy_19_5,0,1320000000,816000,3930010000.0,3101030000.0,402,90478400.0,142733000.0,1178040.0,1178040.0,4979980000.0,4979980000.0
random_copy_19_5,0,1320000000,1008000,4895260000.0,3841550000.0,465,112582000.0,177029000.0,1604520.0,1604520.0,4979880000.0,4979880000.0
random_copy_19_5,0,1320000000,1200000,6031880000.0,4718900000.0,431,138541000.0,217408000.0,2013450.0,2013450.0,4989580000.0,4989580000.0
random_copy_19_5,0,1320000000,1416000,6942590000.0,5443770000.0,419,159247000.0,250424000.0,1319200.0,1319200.0,4979320000.0,4979320000.0
random_copy_19_5,0,1320000000,1608000,7990450000.0,6288810000.0,390,183549000.0,289981000.0,900822.0,900822.0,4980990000.0,4980990000.0
random_copy_19_5,0,1320000000,1800000,8979450000.0,7067110000.0,401,205845000.0,325816000.0,978086.0,978086.0,4989100000.0,4989100000.0
random_copy_19_5,0,1968000000,408000,1953900000.0,1560650000.0,488,45287800.0,72221000.0,766688.0,766688.0,4991860000.0,4991860000.0
random_copy_19_5,0,1968000000,600000,2938970000.0,2315770000.0,543,67345100.0,106956000.0,1249660.0,1249660.0,4989030000.0,4989030000.0
random_copy_19_5,0,1968000000,816000,3932690000.0,3089410000.0,540,90114100.0,142441000.0,1526100.0,1526100.0,4982520000.0,4982520000.0
random_copy_19_5,0,1968000000,1008000,4872350000.0,3783040000.0,558,110445000.0,174363000.0,2433690.0,2433690.0,4957290000.0,4957290000.0
random_copy_19_5,0,1968000000,1200000,6006960000.0,4673070000.0,530,136669000.0,215421000.0,2248870.0,2248870.0,4969190000.0,4969190000.0
random_copy_19_5,0,1968000000,1416000,6922150000.0,5300430000.0,612,154493000.0,244370000.0,3377430.0,3377430.0,4964850000.0,4964850000.0
random_copy_19_5,0,1968000000,1608000,7969920000.0,6109420000.0,475,178088000.0,281711000.0,3441620.0,3441620.0,4969400000.0,4969400000.0
random_copy_19_5,0,1968000000,1800000,8941840000.0,7001580000.0,626,205019000.0,322087000.0,1210330.0,1210330.0,4972170000.0,4972170000.0
random_copy_19_5,0,2400000000,408000,1945120000.0,1549370000.0,491,45098300.0,71737400.0,1216140.0,1216140.0,4970170000.0,4970170000.0
random_copy_19_5,0,2400000000,600000,2927070000.0,2295050000.0,439,66505800.0,105824000.0,1884160.0,1884150.0,4968660000.0,4968660000.0
random_copy_19_5,0,2400000000,816000,3927140000.0,3078970000.0,466,89169200.0,141991000.0,1983340.0,1983330.0,4976220000.0,4976220000.0
random_copy_19_5,0,2400000000,1008000,4877960000.0,3782010000.0,396,110583000.0,174298000.0,3182500.0,3182500.0,4964760000.0,4964760000.0
random_copy_19_5,0,2400000000,1200000,6028480000.0,4578490000.0,387,133453000.0,211165000.0,5114260.0,5114260.0,4989980000.0,4989980000.0
random_copy_19_5,0,2400000000,1416000,6907690000.0,5287050000.0,416,153966000.0,243723000.0,4037810.0,4037810.0,4956650000.0,4956650000.0
random_copy_19_5,0,2400000000,1608000,7963170000.0,6062080000.0,370,176086000.0,279411000.0,4789670.0,4789670.0,4967190000.0,4967190000.0
random_copy_19_5,0,2400000000,1800000,8917530000.0,6709820000.0,442,196190000.0,309135000.0,6065920.0,6065920.0,4957950000.0,4957950000.0
random_copy_19_5,1,534000000,408000,1962970000.0,3750480000.0,39,118628000.0,63294600.0,4609570.0,4609570.0,4977930000.0,4977930000.0
random_copy_19_5,1,534000000,600000,2946180000.0,5457180000.0,112,172533000.0,90453700.0,6317500.0,6317500.0,4977530000.0,4977530000.0
random_copy_19_5,1,534000000,816000,3848290000.0,6777830000.0,43,214406000.0,117291000.0,3991090.0,3991090.0,4980980000.0,4980980000.0
random_copy_19_5,1,534000000,1008000,4787880000.0,8351080000.0,51,264028000.0,141912000.0,5010480.0,5010480.0,4980540000.0,4980540000.0
random_copy_19_5,1,534000000,1200000,5705900000.0,9948330000.0,115,314586000.0,174171000.0,4925620.0,4925620.0,4975380000.0,4975380000.0
random_copy_19_5,1,534000000,1416000,6918460000.0,11961600000.0,130,378376000.0,212254000.0,6496750.0,6496720.0,4978200000.0,4978200000.0
random_copy_19_5,1,534000000,1608000,8016070000.0,13897700000.0,46,440012000.0,250088000.0,6461740.0,6461730.0,4981220000.0,4981220000.0
random_copy_19_5,1,534000000,1800000,9075700000.0,15047400000.0,47,476344000.0,278767000.0,14193900.0,14193900.0,4984880000.0,4984880000.0
random_copy_19_5,1,534000000,2016000,9990090000.0,16482600000.0,42,521904000.0,304694000.0,14053200.0,14053200.0,4989970000.0,4989970000.0
random_copy_19_5,1,534000000,2208000,11090200000.0,18029000000.0,63,571000000.0,332434000.0,18211600.0,18211600.0,4987050000.0,4987050000.0
random_copy_19_5,1,534000000,2352000,11560200000.0,18856700000.0,77,596934000.0,353319000.0,15755200.0,15755200.0,4987010000.0,4987010000.0
random_copy_19_5,1,1320000000,408000,1961570000.0,3669970000.0,128,116074000.0,59790600.0,2348360.0,2348360.0,4973530000.0,4973530000.0
random_copy_19_5,1,1320000000,600000,2946400000.0,5193490000.0,55,164263000.0,90111500.0,4468540.0,4468530.0,4975080000.0,4975080000.0
random_copy_19_5,1,1320000000,816000,3847930000.0,6792140000.0,51,214754000.0,118602000.0,5732240.0,5732240.0,4979500000.0,4979500000.0
random_copy_19_5,1,1320000000,1008000,4799160000.0,8776700000.0,129,277707000.0,153441000.0,6806000.0,6806000.0,4989880000.0,4989880000.0
random_copy_19_5,1,1320000000,1200000,5711850000.0,11064300000.0,134,350274000.0,192116000.0,7120970.0,7120960.0,4976800000.0,4976800000.0
random_copy_19_5,1,1320000000,1416000,6939310000.0,12283100000.0,64,388697000.0,216451000.0,10301600.0,10301600.0,4992980000.0,4992980000.0
random_copy_19_5,1,1320000000,1608000,8014930000.0,14046900000.0,132,444512000.0,256055000.0,11622900.0,11622900.0,4980680000.0,4980680000.0
random_copy_19_5,1,1320000000,1800000,9065450000.0,15813000000.0,62,500487000.0,292091000.0,10878400.0,10878400.0,4978860000.0,4978860000.0
random_copy_19_5,1,1320000000,2016000,9986280000.0,17246100000.0,134,545950000.0,320085000.0,15000400.0,15000400.0,4990690000.0,4990690000.0
random_copy_19_5,1,1320000000,2208000,11091300000.0,19089700000.0,50,604319000.0,355941000.0,15757100.0,15757100.0,4990960000.0,4990960000.0
random_copy_19_5,1,1320000000,2352000,11530100000.0,19634300000.0,56,621797000.0,371800000.0,21425600.0,21425600.0,4976760000.0,4976760000.0
random_copy_19_5,1,1968000000,408000,1962020000.0,3734800000.0,127,118051000.0,61498400.0,3889920.0,3889920.0,4974680000.0,4974680000.0
random_copy_19_5,1,1968000000,600000,2955650000.0,5714390000.0,63,181012000.0,94984700.0,4949060.0,4949060.0,4990570000.0,4990570000.0
random_copy_19_5,1,1968000000,816000,3844570000.0,6797860000.0,127,214908000.0,117279000.0,6128640.0,6128640.0,4974870000.0,4974870000.0
random_copy_19_5,1,1968000000,1008000,4796100000.0,9003150000.0,68,284685000.0,153055000.0,3915070.0,3915070.0,4985390000.0,4985390000.0
random_copy_19_5,1,1968000000,1200000,5716620000.0,10090900000.0,59,319107000.0,176772000.0,8875620.0,8875600.0,4980350000.0,4980350000.0
random_copy_19_5,1,1968000000,1416000,6918030000.0,12252200000.0,57,387508000.0,213031000.0,9298070.0,9298070.0,4977530000.0,4977530000.0
random_copy_19_5,1,1968000000,1608000,8011290000.0,13960900000.0,132,442111000.0,256340000.0,12528100.0,12528100.0,4978380000.0,4978380000.0
random_copy_19_5,1,1968000000,1800000,9078870000.0,15854600000.0,55,501927000.0,285469000.0,12694600.0,12694600.0,4987440000.0,4987440000.0
random_copy_19_5,1,1968000000,2016000,10002300000.0,17515200000.0,127,554539000.0,319809000.0,11774800.0,11774800.0,4999540000.0,4999540000.0
random_copy_19_5,1,1968000000,2208000,11069900000.0,19073500000.0,56,603643000.0,357361000.0,11693200.0,11693200.0,4983660000.0,4983660000.0
random_copy_19_5,1,1968000000,2352000,11532700000.0,19563000000.0,141,619262000.0,369693000.0,17938700.0,17938700.0,4981710000.0,4981710000.0
random_copy_19_5,1,2400000000,408000,1945310000.0,3626890000.0,48,114577000.0,56976100.0,3773660.0,3773660.0,4931660000.0,4931660000.0
random_copy_19_5,1,2400000000,600000,2947550000.0,5682770000.0,139,179889000.0,96793500.0,4630140.0,4630140.0,4977330000.0,4977330000.0
random_copy_19_5,1,2400000000,816000,3835870000.0,6809170000.0,57,215402000.0,121889000.0,2644800.0,2644780.0,4962580000.0,4962580000.0
random_copy_19_5,1,2400000000,1008000,4810630000.0,9021730000.0,133,285247000.0,148513000.0,3424990.0,3424980.0,5001030000.0,5001030000.0
random_copy_19_5,1,2400000000,1200000,5725790000.0,11030100000.0,53,349059000.0,182996000.0,2890990.0,2890980.0,4987810000.0,4987810000.0
random_copy_19_5,1,2400000000,1416000,6935430000.0,13284800000.0,132,420387000.0,227246000.0,3274650.0,3274650.0,4989570000.0,4989570000.0
random_copy_19_5,1,2400000000,1608000,8030120000.0,14172800000.0,52,448602000.0,259689000.0,5941110.0,5941110.0,4990500000.0,4990500000.0
random_copy_19_5,1,2400000000,1800000,9079980000.0,16263500000.0,131,514699000.0,295745000.0,3970950.0,3970950.0,4988770000.0,4988770000.0
random_copy_19_5,1,2400000000,2016000,9963180000.0,17569000000.0,57,555825000.0,320694000.0,5602780.0,5602770.0,4980640000.0,4980640000.0
random_copy_19_5,1,2400000000,2208000,11043000000.0,20616200000.0,132,653019000.0,383559000.0,745950.0,745950.0,4970670000.0,4970670000.0
random_copy_19_5,1,2400000000,2352000,11504900000.0,20369200000.0,67,644354000.0,383266000.0,2186320.0,2186320.0,4967540000.0,4967540000.0
random_copy_27_17,0,534000000,408000,1424130000.0,345130000.0,36900,21083600.0,26874000.0,12843800.0,12843800.0,4889320000.0,4889320000.0
random_copy_27_17,0,534000000,600000,2586980000.0,526807000.0,24676,32160200.0,41073100.0,19495400.0,19495400.0,4973710000.0,4973710000.0
random_copy_27_17,0,534000000,816000,3761810000.0,626730000.0,11525,38236000.0,48892600.0,25457500.0,25457500.0,4975940000.0,4975940000.0
random_copy_27_17,0,534000000,1008000,4882900000.0,710004000.0,652,43340900.0,55415400.0,28911600.0,28911600.0,4974050000.0,4974050000.0
random_copy_27_17,0,534000000,1200000,6013850000.0,763206000.0,538,46562200.0,59543300.0,30971400.0,30971400.0,4982390000.0,4982390000.0
random_copy_27_17,0,534000000,1416000,6925370000.0,793655000.0,662,48444100.0,61906400.0,32225300.0,32225300.0,4976520000.0,4976520000.0
random_copy_27_17,0,534000000,1608000,7980290000.0,883688000.0,648,53904300.0,68915700.0,32592100.0,32592100.0,4984510000.0,4984510000.0
random_copy_27_17,0,534000000,1800000,8937400000.0,906214000.0,444,55376700.0,70670100.0,33466500.0,33466500.0,4977280000.0,4977280000.0
random_copy_27_17,0,1320000000,408000,1436620000.0,422638000.0,38727,25775600.0,32894800.0,15783800.0,15783800.0,4978290000.0,4978290000.0
random_copy_27_17,0,1320000000,600000,2611240000.0,690744000.0,21049,42137600.0,53825100.0,25479700.0,25479700.0,4931740000.0,4931740000.0
random_copy_27_17,0,1320000000,816000,3797290000.0,909435000.0,5738,55548700.0,70970600.0,33407400.0,33407400.0,4909610000.0,4909610000.0
random_copy_27_17,0,1320000000,1008000,4897500000.0,1072550000.0,362,65463400.0,83674900.0,39292500.0,39292500.0,4980180000.0,4980180000.0
random_copy_27_17,0,1320000000,1200000,6015950000.0,1196140000.0,430,73054200.0,93255000.0,43691800.0,43691800.0,4976590000.0,4976590000.0
random_copy_27_17,0,1320000000,1416000,6936400000.0,1279640000.0,433,78066300.0,99746300.0,46676800.0,46676800.0,4976480000.0,4976480000.0
random_copy_27_17,0,1320000000,1608000,7981890000.0,1364330000.0,452,83070600.0,106440000.0,49714900.0,49714800.0,4985110000.0,4985110000.0
random_copy_27_17,0,1320000000,1800000,8930510000.0,1427500000.0,453,87095400.0,111349000.0,52027300.0,52027300.0,4975430000.0,4975430000.0
random_copy_27_17,0,1968000000,408000,1434430000.0,410021000.0,38176,24942200.0,31918200.0,15303700.0,15303700.0,4962450000.0,4962450000.0
random_copy_27_17,0,1968000000,600000,2607440000.0,663801000.0,22138,40502300.0,51749000.0,24480600.0,24480600.0,4948830000.0,4948830000.0
random_copy_27_17,0,1968000000,816000,3796710000.0,868609000.0,8877,52999200.0,67727600.0,31962700.0,31962700.0,4969270000.0,4969270000.0
random_copy_27_17,0,1968000000,1008000,4891330000.0,1014760000.0,821,61881300.0,79131700.0,37298600.0,37298600.0,4973720000.0,4973720000.0
random_copy_27_17,0,1968000000,1200000,6017740000.0,1127800000.0,465,68630300.0,87950000.0,41201300.0,41201300.0,4978150000.0,4978150000.0
random_copy_27_17,0,1968000000,1416000,6949610000.0,1198380000.0,962,73154500.0,93468100.0,44078800.0,44078800.0,4985970000.0,4985970000.0
random_copy_27_17,0,1968000000,1608000,7980150000.0,1272330000.0,461,77463300.0,99195200.0,46549600.0,46549600.0,4984840000.0,4984840000.0
random_copy_27_17,0,1968000000,1800000,8950340000.0,1326780000.0,851,80987100.0,103491000.0,48574200.0,48574200.0,4985430000.0,4985430000.0
random_copy_27_17,0,2400000000,408000,1436720000.0,423194000.0,39235,25776900.0,32943100.0,15753600.0,15753600.0,4992410000.0,4992410000.0
random_copy_27_17,0,2400000000,600000,2607620000.0,690942000.0,23749,42189800.0,53855700.0,25489000.0,25489000.0,4987590000.0,4987590000.0
random_copy_27_17,0,2400000000,816000,3796000000.0,909911000.0,6866,55521400.0,70925100.0,33543700.0,33543700.0,4923560000.0,4923560000.0
random_copy_27_17,0,2400000000,1008000,4893560000.0,1073560000.0,456,65327200.0,83773400.0,39462500.0,39462500.0,4977050000.0,4977050000.0
random_copy_27_17,0,2400000000,1200000,6008720000.0,1138850000.0,884,69478200.0,88885000.0,45955300.0,45955300.0,4976060000.0,4976060000.0
random_copy_27_17,0,2400000000,1416000,6951480000.0,1282470000.0,477,78044800.0,100053000.0,46976900.0,46976900.0,4987910000.0,4987910000.0
random_copy_27_17,0,2400000000,1608000,7976020000.0,1290450000.0,382,78718700.0,100623000.0,51971400.0,51971400.0,4986530000.0,4986530000.0
random_copy_27_17,0,2400000000,1800000,8940160000.0,1432310000.0,397,87224700.0,111734000.0,52207500.0,52207500.0,4979690000.0,4979690000.0
random_copy_27_17,1,534000000,408000,1914880000.0,1289030000.0,50,51546200.0,93337300.0,47073300.0,47073300.0,4986350000.0,4986350000.0
random_copy_27_17,1,534000000,600000,2942830000.0,1483160000.0,51,59316800.0,107305000.0,53897000.0,53897000.0,4978090000.0,4978090000.0
random_copy_27_17,1,534000000,816000,3847110000.0,1746080000.0,59,69832900.0,126372000.0,63448600.0,63448500.0,4978690000.0,4978690000.0
random_copy_27_17,1,534000000,1008000,4779720000.0,1989170000.0,58,79555200.0,144001000.0,79772900.0,79772900.0,4978110000.0,4978110000.0
random_copy_27_17,1,534000000,1200000,5716160000.0,2073880000.0,129,82943800.0,149891000.0,75451000.0,75451000.0,4977980000.0,4977980000.0
random_copy_27_17,1,534000000,1416000,6921920000.0,2202860000.0,61,88102600.0,159366000.0,79944900.0,79944900.0,4978360000.0,4978360000.0
random_copy_27_17,1,534000000,1608000,8007490000.0,2204890000.0,127,88184100.0,159435000.0,80132600.0,80132600.0,4977430000.0,4977430000.0
random_copy_27_17,1,534000000,1800000,9064730000.0,2325250000.0,56,92998200.0,168187000.0,84245200.0,84245200.0,4983960000.0,4983960000.0
random_copy_27_17,1,534000000,2016000,9968290000.0,2398990000.0,55,95947800.0,173510000.0,87375000.0,87375000.0,4987340000.0,4987340000.0
random_copy_27_17,1,534000000,2208000,11049000000.0,2429140000.0,62,97153700.0,175564000.0,88389400.0,88389400.0,4977210000.0,4977210000.0
