benchmark,cluster,ddrfreq,cpufreq,inst_retired,cpu_cycles,l1d_cache_refill,l2d_cache_rd,l2d_cache_refill,l3d_cache_rd,l3d_cache_refill,time_run,time_enabled
random_copy_22_15,0,2400000000,1416000,2090280000.0,6933710000.0,107417000.0,130575000.0,89491800.0,89491800.0,38413300.0,4983870000.0,4983870000.0
random_copy_22_15,0,2400000000,1608000,2283520000.0,7977820000.0,117346000.0,142682000.0,91383600.0,91383600.0,41816400.0,4987100000.0,4987100000.0
random_copy_22_15,0,2400000000,1800000,2879740000.0,8935810000.0,147847000.0,180065000.0,115226000.0,115226000.0,36925200.0,4978260000.0,4978260000.0
random_copy_22_15,1,534000000,408000,1826350000.0,1960140000.0,72955300.0,126617000.0,73007700.0,73028000.0,21803200.0,4980840000.0,4980840000.0
random_copy_22_15,1,534000000,600000,2280330000.0,2939590000.0,91090900.0,158065000.0,90855200.0,90888400.0,26298000.0,4979090000.0,4979090000.0
random_copy_22_15,1,534000000,816000,2647220000.0,3839190000.0,105745000.0,183481000.0,105298000.0,105327000.0,29726700.0,4978990000.0,4978990000.0
random_copy_22_15,1,534000000,1008000,3076150000.0,4773790000.0,122881000.0,213219000.0,122535000.0,122647000.0,35678100.0,4975130000.0,4975130000.0
random_copy_22_15,1,534000000,1200000,3215820000.0,5694750000.0,128461000.0,222884000.0,128089000.0,128260000.0,36798800.0,4975760000.0,4975760000.0
random_copy_22_15,1,534000000,1416000,3538310000.0,6911790000.0,141342000.0,245238000.0,143091000.0,143165000.0,39979900.0,4984550000.0,4984550000.0
random_copy_22_15,1,534000000,1608000,3623900000.0,7992000000.0,144755000.0,251149000.0,144506000.0,144776000.0,39873400.0,4979730000.0,4979730000.0
random_copy_22_15,1,534000000,1800000,3702200000.0,9038850000.0,147889000.0,256602000.0,150224000.0,150552000.0,41037600.0,4979050000.0,4979050000.0
random_copy_22_15,1,534000000,2016000,3821470000.0,9949770000.0,152647000.0,264833000.0,152405000.0,152751000.0,42145600.0,4984920000.0,4984920000.0
random_copy_22_15,1,534000000,2208000,3833520000.0,11069400000.0,153134000.0,265668000.0,151996000.0,152356000.0,44757600.0,4987040000.0,4987040000.0
random_copy_22_15,1,534000000,2352000,3908740000.0,11534300000.0,156138000.0,270888000.0,156078000.0,156239000.0,44005500.0,4984800000.0,4984800000.0
random_copy_22_15,1,1320000000,408000,2044000000.0,1963160000.0,81647600.0,141703000.0,81637000.0,81661700.0,29740500.0,4986810000.0,4986810000.0
random_copy_22_15,1,1320000000,600000,2716330000.0,2945930000.0,108507000.0,188269000.0,108413000.0,108452000.0,30996300.0,4986740000.0,4986740000.0
random_copy_22_15,1,1320000000,816000,3463860000.0,3843100000.0,138365000.0,240075000.0,138298000.0,138335000.0,38615700.0,4981000000.0,4981000000.0
random_copy_22_15,1,1320000000,1008000,3938170000.0,4787790000.0,157325000.0,272928000.0,156961000.0,157013000.0,43892100.0,4986090000.0,4986090000.0
random_copy_22_15,1,1320000000,1200000,4419350000.0,5711920000.0,176544000.0,306294000.0,175621000.0,175667000.0,47860800.0,4984410000.0,4984410000.0
random_copy_22_15,1,1320000000,1416000,5018960000.0,6906320000.0,200491000.0,347819000.0,199988000.0,200050000.0,53178100.0,4977540000.0,4977540000.0
random_copy_22_15,1,1320000000,1608000,4964130000.0,8001440000.0,198305000.0,344030000.0,197724000.0,197784000.0,68958700.0,4987170000.0,4987170000.0
random_copy_22_15,1,1320000000,1800000,5694130000.0,9060620000.0,227461000.0,394619000.0,228149000.0,228222000.0,59856600.0,4986880000.0,4986880000.0
random_copy_22_15,1,1320000000,2016000,5861700000.0,9958600000.0,234157000.0,406220000.0,234008000.0,234086000.0,63269400.0,4986560000.0,4986560000.0
random_copy_22_15,1,1320000000,2208000,5489070000.0,11066600000.0,219275000.0,380416000.0,219086000.0,219172000.0,78704600.0,4987840000.0,4987840000.0
random_copy_22_15,1,1320000000,2352000,6161350000.0,11539800000.0,246123000.0,426980000.0,245536000.0,245730000.0,66209400.0,4985800000.0,4985800000.0
random_copy_22_15,1,1968000000,408000,2033780000.0,1962570000.0,81239600.0,140970000.0,80956800.0,80980300.0,24069400.0,4987890000.0,4987890000.0
random_copy_22_15,1,1968000000,600000,2795250000.0,2940520000.0,111658000.0,193744000.0,111381000.0,111417000.0,32351800.0,4977850000.0,4977850000.0
random_copy_22_15,1,1968000000,816000,3136310000.0,3842900000.0,125281000.0,217374000.0,124887000.0,124928000.0,35120000.0,4982510000.0,4982510000.0
random_copy_22_15,1,1968000000,1008000,3899900000.0,4780780000.0,155789000.0,270302000.0,155558000.0,155606000.0,44208100.0,4979780000.0,4979780000.0
random_copy_22_15,1,1968000000,1200000,4198790000.0,5703520000.0,167723000.0,290998000.0,166994000.0,167055000.0,45842900.0,4978730000.0,4978730000.0
random_copy_22_15,1,1968000000,1416000,4303340000.0,6907000000.0,171920000.0,298256000.0,171248000.0,171327000.0,60260600.0,4984720000.0,4984720000.0
random_copy_22_15,1,1968000000,1608000,5051120000.0,8004470000.0,201775000.0,350063000.0,201188000.0,201316000.0,53972900.0,4984550000.0,4984550000.0
random_copy_22_15,1,1968000000,1800000,5329260000.0,9056060000.0,212882000.0,369343000.0,212147000.0,212385000.0,57876200.0,4985100000.0,4985100000.0
random_copy_22_15,1,1968000000,2016000,5522040000.0,9941660000.0,220585000.0,382682000.0,220114000.0,220264000.0,58800300.0,4979840000.0,4979840000.0
random_copy_22_15,1,1968000000,2208000,5709530000.0,11067000000.0,228077000.0,395692000.0,227038000.0,227285000.0,63674000.0,4986990000.0,4986990000.0
random_copy_22_15,1,1968000000,2352000,5940080000.0,11538100000.0,237280000.0,411632000.0,236357000.0,236664000.0,63746200.0,4987750000.0,4987750000.0
random_copy_22_15,1,2400000000,408000,2171270000.0,1957940000.0,86732500.0,150506000.0,86742100.0,86772100.0,25114400.0,4973990000.0,4973990000.0
random_copy_22_15,1,2400000000,600000,2780300000.0,2938810000.0,111061000.0,192705000.0,110754000.0,110794000.0,39960400.0,4977310000.0,4977310000.0
random_copy_22_15,1,2400000000,816000,3405740000.0,3842160000.0,136045000.0,236063000.0,135410000.0,135457000.0,38793700.0,4980120000.0,4980120000.0
random_copy_22_15,1,2400000000,1008000,3965000000.0,4779430000.0,158387000.0,274803000.0,159468000.0,159528000.0,44787500.0,4976240000.0,4976240000.0
random_copy_22_15,1,2400000000,1200000,4452330000.0,5734180000.0,177856000.0,308563000.0,177116000.0,177162000.0,48055700.0,5003040000.0,5003040000.0
random_copy_22_15,1,2400000000,1416000,4877840000.0,6892770000.0,194851000.0,338051000.0,193915000.0,193981000.0,53126500.0,4966370000.0,4966370000.0
random_copy_22_15,1,2400000000,1608000,5234300000.0,7996030000.0,209088000.0,362733000.0,211728000.0,211823000.0,57398000.0,4978590000.0,4978590000.0
random_copy_22_15,1,2400000000,1800000,5711970000.0,9059350000.0,228182000.0,395883000.0,227205000.0,227381000.0,61585900.0,4988610000.0,4988610000.0
random_copy_22_15,1,2400000000,2016000,5876130000.0,9951050000.0,234737000.0,407249000.0,234292000.0,234456000.0,62835400.0,4985140000.0,4985140000.0
random_copy_22_15,1,2400000000,2208000,6110620000.0,11062700000.0,244101000.0,423469000.0,243684000.0,243916000.0,67039300.0,4986570000.0,4986570000.0
random_copy_22_15,1,2400000000,2352000,6181970000.0,11519300000.0,246955000.0,428441000.0,246566000.0,246816000.0,67531100.0,4980280000.0,4980280000.0
random_copy_16_4,0,534000000,408000,2019840000.0,1947110000.0,8151940.0,73721500.0,45348600.0,45348600.0,2561.0,4976840000.0,4976840000.0
random_copy_16_4,0,534000000,600000,3068260000.0,2938200000.0,12649100.0,112218000.0,65817100.0,65817100.0,1725.0,4987070000.0,4987070000.0
random_copy_16_4,0,534000000,816000,4107040000.0,3938970000.0,16895200.0,150134000.0,96065900.0,96065800.0,2158.0,4986580000.0,4986580000.0
random_copy_16_4,0,534000000,1008000,5130690000.0,4915610000.0,21185200.0,187604000.0,111299000.0,111299000.0,1486.0,4998440000.0,4998440000.0
random_copy_16_4,0,534000000,1200000,6298300000.0,6036020000.0,25749800.0,230268000.0,144680000.0,144680000.0,1146.0,4990480000.0,4990480000.0
random_copy_16_4,0,534000000,1416000,7248470000.0,6949040000.0,29723000.0,265013000.0,164695000.0,164695000.0,1853.0,4981790000.0,4981790000.0
random_copy_16_4,0,534000000,1608000,8296560000.0,7997970000.0,33242100.0,302713000.0,188385000.0,188385000.0,1400.0,4985970000.0,4985970000.0
random_copy_16_4,0,534000000,1800000,9368190000.0,8981680000.0,38306100.0,342469000.0,215946000.0,215946000.0,1721.0,4990950000.0,4990950000.0
random_copy_16_4,0,1320000000,408000,2034300000.0,1949380000.0,8429080.0,74392500.0,46536700.0,46536700.0,1651.0,4978860000.0,4978860000.0
random_copy_16_4,0,1320000000,600000,3055360000.0,2927040000.0,12554400.0,111728000.0,68740200.0,68740200.0,4560.0,4966690000.0,4966690000.0
random_copy_16_4,0,1320000000,816000,4110340000.0,3936470000.0,16945100.0,150296000.0,88580200.0,88580200.0,2280.0,4984740000.0,4984740000.0
random_copy_16_4,0,1320000000,1008000,5085640000.0,4903150000.0,20396000.0,185599000.0,114904000.0,114904000.0,1312.0,4986400000.0,4986400000.0
random_copy_16_4,0,1320000000,1200000,6309470000.0,6046900000.0,25973800.0,230669000.0,145361000.0,145361000.0,1528.0,5000390000.0,5000390000.0
random_copy_16_4,0,1320000000,1416000,7261910000.0,6955750000.0,29827500.0,265463000.0,166973000.0,166973000.0,1545.0,4986840000.0,4986840000.0
random_copy_16_4,0,1320000000,1608000,8341110000.0,7996380000.0,34059900.0,304887000.0,197090000.0,197090000.0,3446.0,4986190000.0,4986190000.0
random_copy_16_4,0,1320000000,1800000,9356720000.0,8968490000.0,38317200.0,342020000.0,217759000.0,217759000.0,1363.0,4984280000.0,4984280000.0
random_copy_16_4,0,1968000000,408000,2032180000.0,1948320000.0,8507080.0,74297100.0,48043600.0,48043600.0,1855.0,4978810000.0,4978810000.0
random_copy_16_4,0,1968000000,600000,3061930000.0,2933040000.0,12758500.0,111956000.0,68872700.0,68872700.0,1350.0,4976470000.0,4976470000.0
random_copy_16_4,0,1968000000,816000,4106980000.0,3935230000.0,17097400.0,150188000.0,92222100.0,92222100.0,2847.0,4982910000.0,4982910000.0
random_copy_16_4,0,1968000000,1008000,5096620000.0,4916100000.0,20617000.0,186057000.0,115204000.0,115204000.0,1492.0,4999710000.0,4999710000.0
random_copy_16_4,0,1968000000,1200000,6241710000.0,6017340000.0,25256600.0,227700000.0,146655000.0,146654000.0,1580.0,4975780000.0,4975780000.0
random_copy_16_4,0,1968000000,1416000,7239570000.0,6942570000.0,29604700.0,264651000.0,173780000.0,173780000.0,2382.0,4977390000.0,4977390000.0
random_copy_16_4,0,1968000000,1608000,8322040000.0,7980620000.0,33960400.0,304228000.0,198711000.0,198711000.0,1433.0,4975750000.0,4975750000.0
random_copy_16_4,0,1968000000,1800000,9355790000.0,8969750000.0,38245700.0,342031000.0,214981000.0,214981000.0,1815.0,4984600000.0,4984600000.0
random_copy_16_4,0,2400000000,408000,2035380000.0,1951660000.0,8661100.0,74564200.0,46489700.0,46489700.0,2305.0,4986390000.0,4986390000.0
random_copy_16_4,0,2400000000,600000,3048220000.0,2922720000.0,12569800.0,111463000.0,70837700.0,70837700.0,2684.0,4959440000.0,4959440000.0
random_copy_16_4,0,2400000000,816000,4095080000.0,3925320000.0,16913400.0,149721000.0,92353000.0,92352900.0,1447.0,4970540000.0,4970540000.0
random_copy_16_4,0,2400000000,1008000,5098870000.0,4916970000.0,20581500.0,186031000.0,116445000.0,116445000.0,4757.0,5000320000.0,5000320000.0
random_copy_16_4,0,2400000000,1200000,6278830000.0,6017740000.0,26116700.0,229728000.0,144049000.0,144049000.0,3583.0,4976290000.0,4976290000.0
random_copy_16_4,0,2400000000,1416000,7215370000.0,6955730000.0,28906400.0,263290000.0,159932000.0,159932000.0,1646.0,4986370000.0,4986370000.0
random_copy_16_4,0,2400000000,1608000,8288150000.0,7992190000.0,33208800.0,302350000.0,190898000.0,190898000.0,1933.0,4983100000.0,4983100000.0
random_copy_16_4,0,2400000000,1800000,9389070000.0,8995160000.0,38396400.0,343220000.0,218079000.0,218079000.0,1964.0,4999300000.0,4999300000.0
random_copy_16_4,1,534000000,408000,4110650000.0,1961420000.0,67356000.0,116423000.0,327669.0,723173.0,253.0,4970540000.0,4970540000.0
random_copy_16_4,1,534000000,600000,5474600000.0,2950870000.0,89653600.0,154996000.0,58579.0,86955.0,379.0,4980290000.0,4980290000.0
random_copy_16_4,1,534000000,816000,7620410000.0,3868910000.0,124694000.0,215633000.0,718960.0,1617380.0,290.0,5001510000.0,5001510000.0
random_copy_16_4,1,534000000,1008000,8828480000.0,4778780000.0,144402000.0,249829000.0,4799860.0,12776500.0,369.0,4963940000.0,4963940000.0
random_copy_16_4,1,534000000,1200000,10934800000.0,5730610000.0,180291000.0,309566000.0,651139.0,2012520.0,1700.0,4988950000.0,4988950000.0
random_copy_16_4,1,534000000,1416000,12839700000.0,6940360000.0,210048000.0,363271000.0,2445120.0,4884900.0,306.0,4988030000.0,4988030000.0
random_copy_16_4,1,534000000,1608000,15031500000.0,8054440000.0,245725000.0,425103000.0,551603.0,1211270.0,464.0,5000430000.0,5000430000.0
random_copy_16_4,1,534000000,1800000,16884300000.0,9092580000.0,276263000.0,477688000.0,91130.0,96404.0,440.0,4989160000.0,4989160000.0
random_copy_16_4,1,534000000,2016000,18663900000.0,9981430000.0,305642000.0,528392000.0,1595530.0,6286700.0,321.0,4982240000.0,4982240000.0
random_copy_16_4,1,534000000,2208000,21636000000.0,11098600000.0,354059000.0,612446000.0,1182270.0,2126900.0,703.0,4988380000.0,4988380000.0
random_copy_16_4,1,534000000,2352000,21689600000.0,11565400000.0,354803000.0,613928000.0,446163.0,535014.0,462.0,4986210000.0,4986210000.0
random_copy_16_4,1,1320000000,408000,4102710000.0,1960840000.0,67186500.0,116138000.0,322966.0,1335080.0,210.0,4968830000.0,4968830000.0
random_copy_16_4,1,1320000000,600000,6137890000.0,2954530000.0,100456000.0,173713000.0,674374.0,1999400.0,231.0,4986190000.0,4986190000.0
random_copy_16_4,1,1320000000,816000,7614990000.0,3841270000.0,124660000.0,215601000.0,328553.0,516968.0,2416.0,4965070000.0,4965070000.0
random_copy_16_4,1,1320000000,1008000,8895050000.0,4799480000.0,145570000.0,251714000.0,13539.0,17141.0,168.0,4983940000.0,4983940000.0
random_copy_16_4,1,1320000000,1200000,10826100000.0,5719160000.0,177174000.0,306345000.0,961010.0,1282800.0,171.0,4977840000.0,4977840000.0
random_copy_16_4,1,1320000000,1416000,12976500000.0,6926520000.0,212465000.0,367331000.0,1184610.0,3278900.0,448.0,4978400000.0,4978400000.0
random_copy_16_4,1,1320000000,1608000,16786800000.0,8029850000.0,274478000.0,474859000.0,1117940.0,3482770.0,326.0,4986270000.0,4986270000.0
random_copy_16_4,1,1320000000,1800000,16901400000.0,9077030000.0,276273000.0,477968000.0,1226840.0,6107970.0,242.0,4981620000.0,4981620000.0
random_copy_16_4,1,1320000000,2016000,19939100000.0,9965110000.0,326238000.0,564146000.0,2979360.0,21463500.0,229.0,4976940000.0,4976940000.0
random_copy_16_4,1,1320000000,2208000,20658300000.0,11097900000.0,338295000.0,584837000.0,2381880.0,6804560.0,454.0,4989970000.0,4989970000.0
random_copy_16_4,1,1320000000,2352000,23288300000.0,11589500000.0,380753000.0,658984000.0,151131.0,218381.0,192.0,5000000000.0,5000000000.0
random_copy_16_4,1,1968000000,408000,4085190000.0,1967040000.0,66891400.0,115629000.0,95928.0,120330.0,302.0,4985050000.0,4985050000.0
random_copy_16_4,1,1968000000,600000,6388930000.0,2953530000.0,104656000.0,180773000.0,127599.0,173524.0,296.0,4984140000.0,4984140000.0
random_copy_16_4,1,1968000000,816000,7606500000.0,3868650000.0,124496000.0,215385000.0,14782.0,22377.0,192.0,5001010000.0,5001010000.0
random_copy_16_4,1,1968000000,1008000,9960230000.0,4803000000.0,162781000.0,281670000.0,4431.0,7113.0,182.0,4987450000.0,4987450000.0
random_copy_16_4,1,1968000000,1200000,11655000000.0,5725610000.0,190825000.0,329891000.0,216026.0,328756.0,374.0,4984320000.0,4984320000.0
random_copy_16_4,1,1968000000,1416000,13386400000.0,6929080000.0,219160000.0,378886000.0,9048500.0,28685400.0,511.0,4979790000.0,4979790000.0
random_copy_16_4,1,1968000000,1608000,15716700000.0,8052880000.0,256951000.0,444470000.0,9133180.0,32816300.0,480.0,5000590000.0,5000590000.0
random_copy_16_4,1,1968000000,1800000,17152200000.0,9086690000.0,280205000.0,485004000.0,4863770.0,28459900.0,243.0,4987260000.0,4987260000.0
random_copy_16_4,1,1968000000,2016000,19252100000.0,9983680000.0,314851000.0,544532000.0,3517770.0,25732100.0,905.0,4986650000.0,4986650000.0
random_copy_16_4,1,1968000000,2208000,23057700000.0,11118900000.0,376918000.0,651885000.0,8237760.0,21938100.0,309.0,5001020000.0,5001020000.0
random_copy_16_4,1,1968000000,2352000,22090800000.0,11591700000.0,361729000.0,625336000.0,8585270.0,23740000.0,235.0,5000580000.0,5000580000.0
random_copy_16_4,1,2400000000,408000,3927940000.0,1965030000.0,64283500.0,111156000.0,584567.0,1302080.0,464.0,4979860000.0,4979860000.0
random_copy_16_4,1,2400000000,600000,5555260000.0,2949640000.0,90987000.0,157340000.0,862919.0,1864150.0,1520.0,4977800000.0,4977800000.0
random_copy_16_4,1,2400000000,816000,7460610000.0,3848120000.0,122217000.0,211247000.0,2400480.0,8439380.0,644.0,4974890000.0,4974890000.0
random_copy_16_4,1,2400000000,1008000,9045990000.0,4794180000.0,148117000.0,256074000.0,633125.0,1054600.0,278.0,4978670000.0,4978670000.0
random_copy_16_4,1,2400000000,1200000,11554700000.0,5743040000.0,189102000.0,326952000.0,783682.0,1274900.0,1329.0,4998950000.0,4998950000.0
random_copy_16_4,1,2400000000,1416000,13706500000.0,6941830000.0,224352000.0,388013000.0,3074640.0,7581790.0,228.0,4988300000.0,4988300000.0
random_copy_16_4,1,2400000000,1608000,14934500000.0,8021610000.0,244471000.0,422678000.0,6051970.0,14606100.0,3591.0,4980340000.0,4980340000.0
random_copy_16_4,1,2400000000,1800000,17116500000.0,9081410000.0,280122000.0,484533000.0,266662.0,375377.0,2840.0,4984460000.0,4984460000.0
random_copy_16_4,1,2400000000,2016000,18967900000.0,10013000000.0,310437000.0,536976000.0,303644.0,357735.0,258.0,5001890000.0,5001890000.0
random_copy_16_4,1,2400000000,2208000,20602000000.0,11123700000.0,336808000.0,582648000.0,485747.0,591545.0,113.0,5003560000.0,5003560000.0
random_copy_16_4,1,2400000000,2352000,23460700000.0,11586100000.0,383840000.0,663639000.0,602597.0,1542460.0,652.0,5000170000.0,5000170000.0
random_copy_29_11,0,534000000,408000,165639000.0,579613000.0,6991340.0,8042860.0,6934320.0,6934320.0,5961760.0,4974610000.0,4974610000.0
random_copy_29_11,0,534000000,600000,425138000.0,1756110000.0,17883600.0,20261800.0,18127200.0,18127200.0,15896800.0,4987290000.0,4987290000.0
random_copy_29_11,0,534000000,816000,613348000.0,2947750000.0,25717500.0,29044200.0,26253200.0,26253200.0,23116800.0,4978830000.0,4978830000.0
random_copy_29_11,0,534000000,1008000,742218000.0,4082720000.0,31353000.0,35306300.0,31819600.0,31819600.0,28089100.0,4971680000.0,4971680000.0
random_copy_29_11,0,534000000,1200000,857758000.0,5407100000.0,35949800.0,40486500.0,36828300.0,36828300.0,32548200.0,4921330000.0,4921330000.0
random_copy_29_11,0,534000000,1416000,930259000.0,6493370000.0,39079800.0,43976800.0,39962300.0,39962300.0,35361900.0,4924810000.0,4924810000.0
random_copy_29_11,0,534000000,1608000,998727000.0,7719190000.0,41922100.0,47156500.0,42910500.0,42910500.0,37989800.0,4972550000.0,4972550000.0
random_copy_29_11,0,534000000,1800000,1047590000.0,8841390000.0,43988300.0,49451900.0,45053100.0,45053100.0,39914900.0,4927940000.0,4927940000.0
